date,nation,daily_cases
2023-10-15,Wales,19.0
2023-10-16,Wales,39.0
2023-10-17,Wales,39.0
2023-10-18,Wales,34.0
2023-10-19,Wales,38.0
2023-10-20,Wales,37.0
2023-10-21,Wales,17.0
2023-10-22,Wales,20.0
2023-10-23,Wales,33.0
2023-10-24,Wales,48.0
2023-10-25,Wales,37.0
2023-10-26,Wales,35.0
2023-10-27,Wales,34.0
2023-10-28,Wales,25.0
2023-10-29,Wales,24.0
2023-10-30,Wales,44.0
2023-10-31,Wales,35.0
2023-11-01,Wales,27.0
2023-11-02,Wales,23.0
2023-11-03,Wales,30.0
2023-11-04,Wales,13.0
2023-11-05,Wales,14.0
2023-11-06,Wales,32.0
2023-11-07,Wales,27.0
2023-11-08,Wales,32.0
2023-11-09,Wales,26.0
2023-11-10,Wales,19.0
2023-11-11,Wales,14.0
2023-11-12,Wales,9.0
2023-11-13,Wales,18.0
2023-11-14,Wales,27.0
2023-11-15,Wales,22.0
2023-11-16,Wales,18.0
2023-11-17,Wales,21.0
2023-11-18,Wales,18.0
2023-11-19,Wales,25.0
2023-11-20,Wales,33.0
2023-11-21,Wales,23.0
2023-11-22,Wales,17.0
2023-11-23,Wales,24.0
2023-11-24,Wales,13.0
2023-11-25,Wales,10.0
2023-11-26,Wales,7.0
2023-11-27,Wales,18.0
2023-11-28,Wales,32.0
2023-11-29,Wales,32.0
2023-11-30,Wales,16.0
2023-12-01,Wales,19.0
2023-12-02,Wales,10.0
2023-12-03,Wales,22.0
2023-12-04,Wales,26.0
2023-12-05,Wales,30.0
2023-12-06,Wales,35.0
2023-12-07,Wales,35.0
2023-12-08,Wales,37.0
2023-12-09,Wales,18.0
2023-12-10,Wales,21.0
2023-12-11,Wales,49.0
2023-12-12,Wales,36.0
2023-12-13,Wales,0.0
2023-12-14,Wales,
